path	line	fn
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	312	finalize_strict_java_genotype_for_emit
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	380	java_vcf_shaped_rescue_gl
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	385	java_vcf_shaped_rescue_gl_for_ad_pair
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	390	java_emit_af_decision
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	430	long_insertion_pileup_shape_ad
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	444	reshape_genotype_allele_depths_keep_pls
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	460	sparse_snp_genotype_from_read_depths
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	497	genotype_from_marginalized_rows
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	520	parity_emit_rescue_with_read_and_alt_hap
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	582	stored_events_with_p12_cluster_anchors
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	642	event_already_called
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	671	format_locus_genotype_pl_dump
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	772	pairhmm_locus_trace_dump
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	1078	diagnose_genotype_variation_event
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	1128	classify_genotype_reject
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	1193	strict_asm8_emit_call_eligible
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize.rs	1277	filter_genotyped_calls_for_strict_java_emit
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize_java.rs	1	finalize_strict_java_variation_genotype_java
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize_l11.rs	11	finalize_site
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_finalize_l11.rs	54	drop_clustered_short_indel_fragments
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_early_template.rs	6	try_shaped
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_map.rs	13	build_mapping
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pileup_rescue.rs	5	try_empty_mapper
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	7	sparse_softclip_pileup_alt_counts
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	47	read_allele_depths_at_locus_for_genotyping
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	68	read_allele_depths_for_strict_emit
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	147	narrow_strict_java_cluster_coupled_indel_subset
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	199	narrow_strict_java_cluster_anchor_snp_het_subset
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	232	narrow_strict_java_sparse_hom_alt_subset
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	290	narrow_strict_java_cluster_upstream_hom_alt_subset
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_pipeline.rs	339	try_genotype_variation_event
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_reshape.rs	11	apply_class_a_family
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_score.rs	11	as_slice
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_score.rs	18	from_allele_mapping
gatk-haplotypecaller/src/hc_genotyping_engine/genotype_site_score.rs	62	genotype_from_allele_mapping
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	164	region_likelihoods_to_rows
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	196	subset_biallelic_haplotype_indices
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	219	biallelic_genotype_log10_likelihoods_parity_legacy
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	238	biallelic_genotype_log10_likelihoods_gatk
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	283	apply_java_marginal_normalize_gap
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	301	pool_max_log10
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	317	ref_hap_indices_for_genotype_marginalization
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	350	alt_hap_indices_for_genotype_marginalization
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	407	strict_java_pairhmm_normalize_hap_indices
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	506	marginalize_rows_to_biallelic_alleles
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	534	as_vec
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	539	from_marginalized_rows
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	580	biallelic_allele_depths_from_rows
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	589	biallelic_allele_depths_from_rows_min_conf
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	599	genotype_from_read_rows
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	625	genotype_active_region
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	635	java_alignment_read_overlaps_interval
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	650	java_read_overlaps_for_genotyping_filter
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	662	java_alignment_read_covers_variant_base
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	684	sparse_java_softclip_overlap_rescue_eligible
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	698	sparse_java_softclip_pairhmm_band
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	708	sparse_softclip_tier3_evidence
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	719	sparse_finalize_format_alt_informative_reads
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	736	read_overlaps_variant_for_config
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	747	read_overlaps_variant_for_config_event
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	768	read_overlaps_variant
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	778	soft_unclipped_read_overlaps_interval
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	791	filter_likelihoods_for_variant
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	844	likelihood_subset_for_event
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	950	dedupe_likelihood_subset_by_qname
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1017	java_vcf_shape_ad_candidates
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1052	genotype_from_java_shaped_gls
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1084	with_site_ad_scratch
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1096	java_cluster_shaped_genotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1110	java_sparse_snp_shaped_genotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1132	is_hmm_hom_ref_emit_trap
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1145	apply_java_hmm_l4_format
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1159	try_java_sparse_snp_rescue_from_hmm
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1179	read_allele_depths_at_locus_dedupe_qname
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1193	ad_for_java_shaped_genotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1220	p12_sparse_bam_hom_alt_pl_template
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1225	sparse_p12_l4_hom_alt_ad
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1240	sparse_java_hom_alt_format_ad
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1263	variation_event_outside_trim_hap_window
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1274	gap_event_has_supported_alt_haplotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1305	java_format_alt_from_informative_and_pileup
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1329	gap_softclip_format_informative_tier
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1351	gap_softclip_sparse_format_alt
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1372	java_sparse_informative_alt_read_count
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1394	java_sparse_format_alt_target
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1585	java_gap_sparse_pileup_alt
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1590	sparse_softclip_alt_qnames_at_locus
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1629	sparse_alignment_alt_qnames_at_locus
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1668	supplement_mid_b_sparse_softclip_alt_reads_for_pairhmm
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1688	augment_sparse_softclip_subset_from_pileup_qnames
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1722	augment_sparse_alignment_subset_from_pileup_qnames
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1755	augment_sparse_softclip_likelihood_subset
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1796	count_alt_best_reads_in_marginalized_subset
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1819	count_informative_alt_best_reads_in_marginalized_subset
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1843	sparse_hmm_alt_read_count_for_format
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1861	is_sparse_p12_het_trap_pl
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1865	is_sparse_p12_90_6_0_pl
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1870	is_sparse_p12_130_9_0_pl
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1875	java_cluster_downstream_shaped_genotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1879	sparse_java_hom_alt_gl_penalties
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1900	is_cluster_coupled_45_3_0_pl
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1905	is_cluster_ctc_39_0_39_pl
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1910	symmetrize_cluster_anchor_het_gl_if_best
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1925	calibrate_cluster_upstream_hom_alt_gl_if_best
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1938	calibrate_sparse_java_hom_alt_gl_if_best_with_event
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1958	is_p12_phase_e_two_read_hom_alt_site
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1963	event_tier3_hom_alt_java_pileup
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1983	calibrate_weak_sparse_het_gl_if_best
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	1997	java_gap_tail_het_shaped_genotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2002	java_cluster_tc_het_shaped_genotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2007	calibrate_gap_tail_het_gl_if_best
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2020	sparse_hom_alt_gl_anchor
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2052	shaped_sparse_hom_alt_from_event
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2065	is_malformed_sparse_hom_alt_pl
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2073	cluster_upstream_format_ad
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2085	java_cluster_upstream_shaped_genotype
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2093	apply_sparse_shaped_hom_alt_rescue
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2107	repair_strict_java_l4_format
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2201	strict_java_genotype_ready_for_emit
gatk-haplotypecaller/src/hc_genotyping_engine/mod.rs	2224	sparse_finalize_pileup_alt_pa
gatk-haplotypecaller/src/hc_genotyping_engine/semantics.rs	30	is_java_compatible
gatk-haplotypecaller/src/hc_genotyping_engine/semantics.rs	35	from_call_region_mode
gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	32	gl
gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	42	pl
gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	52	gl_vec
gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	57	from_ad_pair
gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	73	from_pileup_depths
gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	92	ad_pair_maps_java_rescue_shapes
gatk-haplotypecaller/src/hc_genotyping_engine/sparse_pl_shape.rs	106	pl_gl_tables_match_java_vcf_inverses
gatk-haplotypecaller/src/hc_joint_is_active.rs	25	log1mexp
gatk-haplotypecaller/src/hc_joint_is_active.rs	38	log10_one_minus_pow10
gatk-haplotypecaller/src/hc_joint_is_active.rs	50	qual_to_error_prob_log10
gatk-haplotypecaller/src/hc_joint_is_active.rs	55	qual_to_prob_from_nonnegative_qual
gatk-haplotypecaller/src/hc_joint_is_active.rs	60	dirichlet_log10_mean_weights
gatk-haplotypecaller/src/hc_joint_is_active.rs	67	log10_combo_diploid_heterozygous
gatk-haplotypecaller/src/hc_joint_is_active.rs	71	normalize_log10_in_place
gatk-haplotypecaller/src/hc_joint_is_active.rs	78	genotype_log10_posteriors_diploid_biallelic_sample
gatk-haplotypecaller/src/hc_joint_is_active.rs	92	effective_diploid_biallelic_allele_counts
gatk-haplotypecaller/src/hc_joint_is_active.rs	111	haplotype_caller_joint_multisample_is_active_activity_state
gatk-haplotypecaller/src/hc_joint_is_active.rs	176	activity_state_meta
gatk-haplotypecaller/src/hc_joint_is_active.rs	203	joint_active_prob_via_af_em_and_qual
gatk-haplotypecaller/src/hc_joint_is_active.rs	274	supplemental_emit_filters
gatk-haplotypecaller/src/hc_joint_is_active.rs	281	vc_log10_p_error_assignment
gatk-haplotypecaller/src/hc_joint_is_active.rs	293	gc_passes_emit_threshold
gatk-haplotypecaller/src/hc_joint_is_active.rs	314	frozen_joint_snp10_prob_matches_java_hc_probe
gatk-haplotypecaller/src/hc_joint_is_active.rs	348	inactive_all_ref_joint_pair
gatk-haplotypecaller/src/hq_soft_clip.rs	18	count_high_quality_soft_clip_bases_rcm
gatk-haplotypecaller/src/hq_soft_clip.rs	48	max_hq_soft_clip_bases
gatk-haplotypecaller/src/hq_soft_clip.rs	60	hq_prefix_len
gatk-haplotypecaller/src/hq_soft_clip.rs	73	hq_suffix_len
gatk-haplotypecaller/src/hq_soft_clip.rs	91	hq_soft_clip_running_mean_at_locus
gatk-haplotypecaller/src/hq_soft_clip.rs	126	header
gatk-haplotypecaller/src/hq_soft_clip.rs	137	two_soft_clip_bases_counted_on_leading_clip
gatk-haplotypecaller/src/junction_kbest.rs	39	bases
gatk-haplotypecaller/src/junction_kbest.rs	57	new
gatk-haplotypecaller/src/junction_kbest.rs	64	clone_from
gatk-haplotypecaller/src/junction_kbest.rs	71	add_junction_tree
gatk-haplotypecaller/src/junction_kbest.rs	83	traverse_edge_for_all_trees
gatk-haplotypecaller/src/junction_kbest.rs	111	prune_empty_nodes
gatk-haplotypecaller/src/junction_kbest.rs	116	active_tree_branches
gatk-haplotypecaller/src/junction_kbest.rs	136	has_junction_tree_evidence
gatk-haplotypecaller/src/junction_kbest.rs	140	mark_trees_as_visited
gatk-haplotypecaller/src/junction_kbest.rs	147	total_out_for_branch
gatk-haplotypecaller/src/junction_kbest.rs	173	new
gatk-haplotypecaller/src/junction_kbest.rs	184	last_vertex
gatk-haplotypecaller/src/junction_kbest.rs	188	vertices
gatk-haplotypecaller/src/junction_kbest.rs	196	contains_vertex
gatk-haplotypecaller/src/junction_kbest.rs	200	has_junction_tree_evidence
gatk-haplotypecaller/src/junction_kbest.rs	204	was_last_edge_jt
gatk-haplotypecaller/src/junction_kbest.rs	208	extend_with_edges
gatk-haplotypecaller/src/junction_kbest.rs	257	add_junction_tree
gatk-haplotypecaller/src/junction_kbest.rs	263	has_stopping_evidence
gatk-haplotypecaller/src/junction_kbest.rs	283	applicable_next_edges
gatk-haplotypecaller/src/junction_kbest.rs	387	cmp
gatk-haplotypecaller/src/junction_kbest.rs	396	partial_cmp
gatk-haplotypecaller/src/junction_kbest.rs	402	eq
gatk-haplotypecaller/src/junction_kbest.rs	410	find_junction_best_haplotypes
gatk-haplotypecaller/src/junction_kbest.rs	558	process_vertex
gatk-haplotypecaller/src/junction_kbest.rs	679	push_path
gatk-haplotypecaller/src/junction_kbest.rs	689	enqueue_next_pivotal_edge
gatk-haplotypecaller/src/junction_kbest.rs	748	create_pivotal_edges_in_topological_order
gatk-haplotypecaller/src/junction_tree_graph.rs	28	new
gatk-haplotypecaller/src/junction_tree_graph.rs	39	inc
gatk-haplotypecaller/src/junction_tree_graph.rs	43	flush_sample
gatk-haplotypecaller/src/junction_tree_graph.rs	52	pruning_multiplicity
gatk-haplotypecaller/src/junction_tree_graph.rs	71	new
gatk-haplotypecaller/src/junction_tree_graph.rs	79	increment_count
gatk-haplotypecaller/src/junction_tree_graph.rs	83	add_edge
gatk-haplotypecaller/src/junction_tree_graph.rs	93	evidence_count
gatk-haplotypecaller/src/junction_tree_graph.rs	97	children
gatk-haplotypecaller/src/junction_tree_graph.rs	101	has_no_evidence
gatk-haplotypecaller/src/junction_tree_graph.rs	105	is_symbolic_end
gatk-haplotypecaller/src/junction_tree_graph.rs	119	new
gatk-haplotypecaller/src/junction_tree_graph.rs	126	get_and_increment_root
gatk-haplotypecaller/src/junction_tree_graph.rs	131	is_empty_tree
gatk-haplotypecaller/src/junction_tree_graph.rs	147	junction_tree_for_node
gatk-haplotypecaller/src/junction_tree_graph.rs	152	reference_source
gatk-haplotypecaller/src/junction_tree_graph.rs	157	reference_sink
gatk-haplotypecaller/src/junction_tree_graph.rs	200	from_builder
gatk-haplotypecaller/src/junction_tree_graph.rs	211	suffix_of_kmer
gatk-haplotypecaller/src/junction_tree_graph.rs	215	get_kmer_vertex
gatk-haplotypecaller/src/junction_tree_graph.rs	220	extend_junction_threading_by_one
gatk-haplotypecaller/src/junction_tree_graph.rs	259	clear
gatk-haplotypecaller/src/junction_tree_graph.rs	263	vertex_warrants_junction_tree
gatk-haplotypecaller/src/junction_tree_graph.rs	277	add_tree_if_necessary
gatk-haplotypecaller/src/junction_tree_graph.rs	291	add_edge_to_junction_tree_nodes
gatk-haplotypecaller/src/junction_tree_graph.rs	313	kmer_at
gatk-haplotypecaller/src/junction_tree_graph.rs	317	suffix_of_kmer
gatk-haplotypecaller/src/junction_tree_graph.rs	321	sequences_from_read
gatk-haplotypecaller/src/junction_tree_graph.rs	352	find_start
gatk-haplotypecaller/src/junction_tree_graph.rs	359	find_start_for_junction_threading
gatk-haplotypecaller/src/junction_tree_graph.rs	371	track_kmer
gatk-haplotypecaller/src/junction_tree_graph.rs	375	create_vertex
gatk-haplotypecaller/src/junction_tree_graph.rs	386	get_or_create_kmer_vertex
gatk-haplotypecaller/src/junction_tree_graph.rs	394	reference_sink
gatk-haplotypecaller/src/junction_tree_graph.rs	398	inc_edge
gatk-haplotypecaller/src/junction_tree_graph.rs	416	increase_counts_backwards
gatk-haplotypecaller/src/junction_tree_graph.rs	446	extend_chain_by_one
gatk-haplotypecaller/src/junction_tree_graph.rs	482	thread_sequence
gatk-haplotypecaller/src/junction_tree_graph.rs	508	build
gatk-haplotypecaller/src/junction_tree_graph.rs	525	generate_junction_trees
gatk-haplotypecaller/src/junction_tree_graph.rs	616	finish
gatk-haplotypecaller/src/junction_tree_graph.rs	690	is_base_usable
gatk-haplotypecaller/src/junction_tree_graph.rs	701	p5_jt_snp_het_graph_has_ref_endpoints
gatk-haplotypecaller/src/junction_tree_graph.rs	790	build_junction_tree_graph_from_ref_and_reads
gatk-haplotypecaller/src/kbest_haplotype.rs	29	bases
gatk-haplotypecaller/src/kbest_haplotype.rs	62	new
gatk-haplotypecaller/src/kbest_haplotype.rs	73	extend
gatk-haplotypecaller/src/kbest_haplotype.rs	98	log_penalty
gatk-haplotypecaller/src/kbest_haplotype.rs	112	cmp
gatk-haplotypecaller/src/kbest_haplotype.rs	120	partial_cmp
gatk-haplotypecaller/src/kbest_haplotype.rs	126	eq
gatk-haplotypecaller/src/kbest_haplotype.rs	145	graph_for_kbest
gatk-haplotypecaller/src/kbest_haplotype.rs	185	find_cycle_guilty
gatk-haplotypecaller/src/kbest_haplotype.rs	234	find_best_haplotypes
gatk-haplotypecaller/src/kbest_haplotype.rs	242	find_best_haplotypes_preserving_cycles
gatk-haplotypecaller/src/kbest_haplotype.rs	255	find_best_haplotypes_for_assembly
gatk-haplotypecaller/src/kbest_haplotype.rs	314	find_best_haplotypes_inner
gatk-haplotypecaller/src/kbest_haplotype.rs	436	read
gatk-haplotypecaller/src/kbest_haplotype.rs	444	p5_case1_finds_ref_and_alt_paths
gatk-haplotypecaller/src/kbest_haplotype.rs	471	kbest_bounds_are_finite_and_tight
gatk-haplotypecaller/src/kbest_haplotype.rs	484	graph_for_kbest_memoizes_bushy_cyclic_dag
gatk-haplotypecaller/src/lib.rs	619	test_basic_functionality
gatk-haplotypecaller/src/likelihood_engine.rs	26	empty
gatk-haplotypecaller/src/likelihood_engine.rs	35	ensure
gatk-haplotypecaller/src/likelihood_engine.rs	105	gatk_haplotype_caller_production
gatk-haplotypecaller/src/likelihood_engine.rs	109	with_pair_hmm_impl
gatk-haplotypecaller/src/likelihood_engine.rs	114	resolved_pair_hmm_backend
gatk-haplotypecaller/src/likelihood_engine.rs	120	default
gatk-haplotypecaller/src/likelihood_engine.rs	136	prepare_read_quals_for_pairhmm
gatk-haplotypecaller/src/likelihood_engine.rs	147	prepare_read_quals_for_pairhmm_inplace
gatk-haplotypecaller/src/likelihood_engine.rs	161	uses_dragstr_pair_hmm
gatk-haplotypecaller/src/likelihood_engine.rs	165	filter_step_engine_active
gatk-haplotypecaller/src/likelihood_engine.rs	174	primary_engine_label
gatk-haplotypecaller/src/likelihood_engine.rs	189	log10_read_haplotype_likelihood
gatk-haplotypecaller/src/likelihood_engine.rs	214	score_read_against_haplotypes
gatk-haplotypecaller/src/likelihood_engine.rs	290	production_pairhmm_caps_low_base_qualities
gatk-haplotypecaller/src/locus_iterator.rs	36	from_spans
gatk-haplotypecaller/src/locus_iterator.rs	44	from_closed_interval
gatk-haplotypecaller/src/locus_iterator.rs	52	next
gatk-haplotypecaller/src/locus_iterator.rs	73	reference_span0
gatk-haplotypecaller/src/locus_iterator.rs	118	from_records
gatk-haplotypecaller/src/locus_iterator.rs	128	from_records_qname_deduped
gatk-haplotypecaller/src/locus_iterator.rs	138	from_genotyping_evidence_records
gatk-haplotypecaller/src/locus_iterator.rs	147	from_records_inner
gatk-haplotypecaller/src/locus_iterator.rs	187	hq_soft_clip_cached
gatk-haplotypecaller/src/locus_iterator.rs	201	reset_cursor
gatk-haplotypecaller/src/locus_iterator.rs	207	advance_to
gatk-haplotypecaller/src/locus_iterator.rs	236	bootstrap_active
gatk-haplotypecaller/src/locus_iterator.rs	247	ingest_reads_through
gatk-haplotypecaller/src/locus_iterator.rs	272	pileup_observations
gatk-haplotypecaller/src/locus_iterator.rs	311	nonempty_stratified_sample_pileups_ordered
gatk-haplotypecaller/src/locus_iterator.rs	358	pileup_at
gatk-haplotypecaller/src/locus_iterator.rs	370	pileup_depth
gatk-haplotypecaller/src/locus_iterator.rs	375	pileup_observation_from_record
gatk-haplotypecaller/src/locus_iterator.rs	385	pileup_observation_from_record_with_hq
gatk-haplotypecaller/src/locus_iterator.rs	429	rg_sm_from_record
gatk-haplotypecaller/src/locus_iterator.rs	462	new
gatk-haplotypecaller/src/locus_iterator.rs	475	pileup_at
gatk-haplotypecaller/src/locus_iterator.rs	482	record_overlaps_locus_1based
gatk-haplotypecaller/src/locus_iterator.rs	506	interval_locus_iterator_visits_empty_loci
gatk-haplotypecaller/src/locus_iterator.rs	512	locus_pileup_walker_advances_monotonically
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	12	needs_collapsing
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	34	identical_by_sequence
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	56	complement_base
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	66	reverse_complement
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	80	collapse_bases
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	108	on_homopolymer
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	123	same_base
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	142	uncollapse_by_ref
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	248	uncollapsed_partial_ref
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	257	uncollapse_single_haplotype
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	310	uncollapse_hmers_in_haplotypes
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	361	collapse_haplotypes_if_configured
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	391	needs_collapsing_matches_java_unit_test
gatk-haplotypecaller/src/long_homopolymer_collapsing.rs	398	identical_by_sequence_groups
gatk-haplotypecaller/src/mann_whitney_u.rs	85	default
gatk-haplotypecaller/src/mann_whitney_u.rs	93	test
gatk-haplotypecaller/src/mann_whitney_u.rs	147	calculate_rank
gatk-haplotypecaller/src/mann_whitney_u.rs	209	calculate_u1_and_u2
gatk-haplotypecaller/src/mann_whitney_u.rs	234	calculate_one_sided_u
gatk-haplotypecaller/src/mann_whitney_u.rs	254	calculate_z
gatk-haplotypecaller/src/mann_whitney_u.rs	276	permutation_test
gatk-haplotypecaller/src/mann_whitney_u.rs	317	transform_ties
gatk-haplotypecaller/src/mann_whitney_u.rs	327	median
gatk-haplotypecaller/src/mann_whitney_u.rs	337	get_permutations
gatk-haplotypecaller/src/mann_whitney_u.rs	381	gatk_baseq_unit_test_vector
gatk-haplotypecaller/src/mann_whitney_u.rs	388	parity_strand_bias_bqs
gatk-haplotypecaller/src/minimal_genotyping.rs	16	cap_genotype_likelihoods_by_hom_ref
gatk-haplotypecaller/src/minimal_genotyping.rs	26	calculate_single_sample_ref_vs_any_active_state_profile_value
gatk-haplotypecaller/src/minimal_genotyping.rs	34	haplotype_caller_activity_profile_state_minimal_genotyping
gatk-haplotypecaller/src/minimal_genotyping.rs	76	max_element_index
gatk-haplotypecaller/src/multiallelic_emit.rs	10	is_p12_contig
gatk-haplotypecaller/src/multiallelic_emit.rs	14	info_key
gatk-haplotypecaller/src/multiallelic_emit.rs	25	merge_emitted_multiallelic_records
gatk-haplotypecaller/src/multiallelic_emit.rs	71	merge_group
gatk-haplotypecaller/src/multiallelic_emit.rs	187	biallelic
gatk-haplotypecaller/src/multiallelic_emit.rs	219	merges_two_alts_outside_chr2
gatk-haplotypecaller/src/multiallelic_emit.rs	237	leaves_chr2_split
gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	36	gatk_defaults
gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	53	new
gatk-haplotypecaller/src/nearby_kmer_error_corrector.rs	60	add_read
